team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Bane,Diggie,Valir,Yi Sun-shin,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.05,5.13,49.17,51.78,51.86,0.36,0.03,1.08,0.01,0.96,0.22,38.05,7.23,0.06,24.21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,51.64,28.64,59.27,38.64,60.58,Fredrinn,Floryn,Valentina,Claude,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,55.88,43.27,48.15,50.24,0.1,0.57,0.31,1.37,1.14,25.54,4.66,0.52,1.29,10.99,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.93,45.93,49.13,41.27,50.57,45.82344261243343,54.17655738756657,Kalah
Leomord,Grock,Luo Yi,Layla,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,46.57,50.91,49.48,48.15,0.12,0.16,0.75,2.64,0.82,0.08,0.01,2.55,4.28,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,48.57,58.03,64.67,45.75,Hilda,Uranus,Vale,Wanwan,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.48,51.74,52.28,42.49,49.63,0.53,0.45,1.16,0.17,0.44,0.14,0.54,1.83,0.42,0.08,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46,43.08,60.47,27.49,42.3,56.600760559186924,43.399239440813076,Menang
Alucard,Faramis,Harith,Claude,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.42,50.19,5.55,48.15,50.24,0.09,0.22,1.02,1.37,1.14,0.09,1.41,36.94,1.29,10.99,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.33,52.4,40.56,41.27,50.57,Fredrinn,Uranus,Luo Yi,Granger,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,51.74,50.91,49.22,47.08,0.1,0.45,0.75,0.67,0.82,25.54,0.54,2.55,0.04,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.93,43.08,58.03,44.47,45.55,52.09159045633096,47.90840954366905,Menang
Freya,Gloo,Nana,Brody,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.14,52.34,49.14,49.72,46.59,0.46,0.01,2.51,0.61,0.67,1.53,0.36,54.96,0.47,0.78,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,38.84,78.34,44.06,33.76,Chou,Hylos,Odette,Kimmy,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,43.55,56.04,51.39,47.68,45.53,0.91,0.32,1.24,0.12,0.63,1.42,0.26,1.31,0.09,12.12,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31,43.04,60.95,48.51,36.17,52.44081203672973,47.55918796327027,Menang
Masha,Edith,Kagura,Hanabi,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.37,54.53,48.88,49.07,51.86,0.04,0.48,0.34,0.25,0.96,38.63,0.34,0.02,4.08,24.21,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.27,54.19,41.07,40.63,60.58,Cici,Barats,Lunox,Wanwan,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.95,54.96,49.63,42.49,44.33,0.75,0.78,0.31,0.17,1.02,10.53,30.58,0.38,0.42,1.91,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94,62.35,41.03,27.49,36.69,54.6206294198856,45.37937058011439,Menang
Zilong,Lolita,Zhask,Granger,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.57,58.09,53.15,49.22,44.86,1.32,0.25,0.65,0.67,0.09,0.78,0.81,1.77,0.04,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.55,53.01,55.62,44.47,27.56,Bane,Floryn,Pharsa,Miya,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.05,55.88,48.43,49.49,44.33,0.36,0.57,0.55,2.26,1.02,0.22,4.66,0.03,0.21,1.91,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.64,45.93,53.03,60.47,36.69,48.88370793027521,51.11629206972479,Kalah
Aldous,Gloo,Lunox,Layla,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.15,52.34,49.63,49.48,44.83,0.73,0.01,0.31,2.64,0.62,1.68,0.36,0.38,4.28,11.53,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51,38.84,41.03,64.67,33.8,Balmond,Grock,Alice,Bruno,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.41,46.57,4.75,48.26,51.32,0.95,0.16,0.12,0.64,0.63,0.77,0.01,0.42,0.23,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,48.57,35.67,43.9,48.81,52.3825232754197,47.61747672458031,Menang
Terizla,Kaja,Harith,Wanwan,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.28,47.26,5.55,42.49,46.59,0.09,0.01,1.02,0.17,0.67,1.27,0.14,36.94,0.42,0.78,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,47.29,40.56,27.49,33.76,Sun,Minotaur,Alice,Lesley,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.31,52.37,4.75,46.24,49.63,1.16,1.03,0.12,1.42,0.44,6.68,25.15,0.42,1.02,0.08,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66,63.53,35.67,61.17,42.3,38.42732750915434,61.57267249084567,Kalah
Sun,Lolita,Alice,Melissa,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.31,58.09,4.75,52.46,48.15,1.16,0.25,0.12,1.02,0.82,6.68,0.81,0.42,3.38,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66,53.01,35.67,49.28,45.75,Badang,Minotaur,Yve,Kimmy,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.12,52.37,48.69,47.68,47.08,0.44,1.03,0.07,0.12,0.82,0.19,25.15,0.01,0.09,2.28,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,52.45,63.53,48.31,48.51,45.55,47.68260661998726,52.31739338001273,Kalah
Khaleed,Estes,Valentina,Clint,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,51.01,43.27,49.38,46.72,0.36,0.77,0.31,0.66,0.54,0.23,49.76,0.52,0.24,1.11,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.77,50.98,49.13,44.44,32.53,X.Borg,Rafaela,Kagura,Irithel,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,51.71,48.88,49.44,51.86,1.07,0.41,0.34,0.39,0.96,0.69,0.47,0.02,0.13,24.21,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,60.96,42.66,41.07,41.74,60.58,45.15200845364063,54.84799154635937,Kalah
Sun,Grock,Zhask,Wanwan,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.31,46.57,53.15,42.49,51.52,1.16,0.16,0.65,0.17,0.78,6.68,0.01,1.77,0.42,2.31,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66,48.57,55.62,27.49,46.49,Guinevere,Khufra,Yve,Yi Sun-shin,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.71,49.15,48.69,51.78,47.08,0.53,0.49,0.07,0.01,0.82,0.88,1.16,0.01,0.06,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.8,42.76,48.31,38.64,45.55,54.36412640360734,45.63587359639267,Menang
Arlott,Faramis,Yve,Hanabi,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,50.19,48.69,49.07,50.86,0.51,0.22,0.07,0.25,0.26,0.19,1.41,0.01,4.08,1.52,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47,52.4,48.31,40.63,41.01,Masha,Mathilda,Luo Yi,Claude,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.37,48.94,50.91,48.15,49.63,0.04,0.04,0.75,1.37,0.44,38.63,29.58,2.55,1.29,0.08,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.27,43.04,58.03,41.27,42.3,48.01139012616645,51.98860987383356,Kalah
Leomord,Akai,Cyclops,Kimmy,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.65,48.69,49.68,47.68,49.97,0.12,0.49,0.64,0.12,0.24,0.08,0.75,0.29,0.09,3.49,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,42.58,54.33,48.51,40.74,Martis,Lolita,Vexana,Natan,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.25,58.09,5.17,52.46,44.86,1.34,0.25,2.85,0.95,0.09,14.48,0.81,39.78,4.03,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.32,53.01,69.03,50.64,27.56,45.37707026853191,54.6229297314681,Kalah
Chou,Floryn,Vale,Lesley,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,43.55,55.88,52.28,46.24,47.08,0.91,0.57,1.16,1.42,0.82,1.42,4.66,1.83,1.02,2.28,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,45.31,45.93,60.47,61.17,45.55,Phoveus,Gatotkaca,Valentina,Claude,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.27,54.28,43.27,48.15,44.86,0.06,1.65,0.31,1.37,0.09,0.18,2.93,0.52,1.29,2.02,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,66.08,49.13,41.27,27.56,54.30511187525858,45.694888124741425,Menang
Thamuz,Uranus,Novaria,Irithel,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.75,51.74,49.92,49.44,48.15,0.91,0.45,0.89,0.39,0.82,2.06,0.54,3.18,0.13,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.23,43.08,59.19,41.74,45.75,Jawhead,Chip,Eudora,Bruno,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,0.47,48.31,48.71,48.26,51.32,0.04,0.15,0.09,0.64,0.63,0.43,14.85,1.45,0.23,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,50.48,48.66,43.9,48.81,53.80311304912294,46.19688695087705,Menang
Lapu-Lapu,Mathilda,Lunox,Irithel,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,48.94,49.63,49.44,50.24,0.31,0.04,0.31,0.39,1.14,0.08,29.58,0.38,0.13,10.99,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,43.04,41.03,41.74,50.57,Badang,Franco,Cyclops,Kimmy,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.12,46.81,49.68,47.68,45.53,0.44,2.25,0.64,0.12,0.63,0.19,10.32,0.29,0.09,12.12,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.45,50.58,54.33,48.51,36.17,51.2965531960303,48.703446803969705,Menang
Martis,Carmilla,Pharsa,Irithel,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.25,54.09,48.43,49.44,51.52,1.34,0.02,0.55,0.39,0.78,14.48,0.31,0.03,0.13,2.31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.32,49.46,53.03,41.74,46.49,Jawhead,Gloo,Lylia,Layla,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,0.47,52.34,50.26,49.48,52.11,0.04,0.01,0.87,2.64,0.44,0.43,0.36,1.02,4.28,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.58,38.84,56.88,64.67,43.1,52.715376820169624,47.284623179830376,Menang
